,real,pred
0,67.5,71.28
1,69.42,71.23
2,69.54,70.54
3,66.56,70.7
4,66.44,71.18
5,74.56,70.57
6,73.74,70.61
7,72.19,70.15
8,74.42,70.8
9,73.11,70.95
10,73.3,70.31
11,73.63,71.04
12,67.15,70.82
13,68.82,70.9
14,68.56,69.66
15,71.96,70.02
16,68.18,70.27
17,72.67,70.34
18,78.76,70.67
19,68.43,70.69
20,70.34,70.44
21,66.68,70.29
22,68.21,70.73
23,70.98,69.21
24,71.39,70.63
25,71.0,70.15
26,68.02,69.57
27,73.62,69.94
28,70.34,69.0
29,69.14,68.66
30,69.58,68.7
31,66.75,69.89
32,70.25,69.69
33,65.99,70.0
34,67.38,69.19
35,69.22,69.01
36,70.26,69.55
37,66.02,69.13
38,68.78,68.26
39,69.55,68.25
40,65.92,67.82
41,70.97,67.47
42,70.88,68.56
43,69.68,67.94
44,68.87,68.64
45,68.27,68.68
46,65.36,68.34
47,67.17,68.22
48,83.35,67.4
49,65.78,67.73
50,83.35,67.82
51,71.31,68.25
52,65.38,67.87
53,83.36,68.38
54,61.82,67.29
55,83.35,67.65
56,65.7,67.85
57,68.7,67.7
58,70.44,67.64
59,83.35,67.3
60,83.35,67.69
61,65.48,67.5
62,69.07,67.2
63,83.35,67.9
64,70.97,67.36
65,83.35,66.97
66,66.48,67.67
67,70.33,67.62
68,66.72,67.22
69,67.66,67.59
70,83.35,67.4
71,83.35,67.55
72,67.66,66.98
73,83.36,67.36
74,83.35,67.69
75,68.09,67.92
76,71.48,67.54
77,67.64,68.08
78,72.45,67.51
79,71.74,67.73
80,73.24,68.09
81,72.59,68.39
82,71.31,68.3
83,70.66,68.32
84,71.52,68.97
85,69.75,68.27
86,71.46,68.19
87,71.39,68.64
88,71.0,68.36
89,66.38,68.82
90,71.19,68.16
91,66.95,68.45
92,66.6,68.92
93,71.02,68.43
94,66.74,68.66
95,71.14,68.5
96,67.45,68.63
97,70.31,68.61
98,71.14,68.98
99,66.13,68.8
100,70.35,68.63
101,66.12,69.37
102,65.51,69.57
103,69.58,68.94
104,71.26,69.28
105,66.68,69.51
106,71.86,68.88
107,70.42,68.84
108,72.22,69.38
109,69.85,69.73
110,67.19,68.99
111,67.63,69.28
112,71.21,69.29
113,66.94,68.93
114,66.63,69.39
115,69.43,69.03
116,65.93,68.73
117,68.63,68.38
118,70.53,68.35
119,70.69,68.1
120,65.17,68.08
121,70.89,68.09
122,71.07,68.92
123,71.04,68.17
124,69.09,67.87
125,69.63,68.31
126,66.69,67.77
127,70.65,67.61
128,66.5,68.1
129,70.18,68.21
130,66.2,68.45
131,64.61,68.06
132,72.17,68.24
133,70.35,68.43
134,70.72,68.34
135,69.87,68.23
136,60.98,68.63
137,74.52,68.47
138,68.9,68.35
139,68.87,69.14
140,67.58,69.0
141,65.05,69.08
142,60.93,68.76
143,69.22,68.83
144,70.81,68.92
145,65.92,68.67
146,69.42,68.2
147,69.82,68.66
148,68.67,69.12
149,69.48,68.28
150,69.91,68.8
151,69.64,68.21
152,69.56,69.15
153,69.35,68.76
154,69.4,68.16
155,69.03,68.72
156,68.75,68.47
157,68.81,68.11
158,69.92,68.23
159,68.15,67.64
160,76.4,67.81
161,72.03,68.62
162,71.01,67.84
163,73.21,67.25
164,70.85,67.85
165,58.36,68.62
166,71.26,67.88
167,67.85,68.26
168,66.12,68.36
169,65.87,68.11
170,69.75,68.03
