,real,pred
0,71.1,69.77
1,69.71,69.57
2,69.23,69.44
3,67.09,70.07
4,71.03,70.08
5,68.71,70.12
6,70.72,70.32
7,70.16,70.11
8,71.55,70.3
9,70.2,70.45
10,68.51,70.34
11,70.65,70.38
12,70.37,70.12
13,70.93,69.86
14,70.58,70.01
15,70.41,70.1
16,70.43,70.14
17,68.91,70.47
18,69.1,69.94
19,68.12,70.54
20,67.5,69.99
21,69.42,70.26
22,69.54,69.78
23,66.56,69.82
24,66.44,70.25
25,74.56,70.18
26,73.74,70.27
27,72.19,70.12
28,74.42,70.35
29,73.11,70.44
30,73.3,70.57
31,73.63,70.06
32,67.15,70.18
33,68.82,70.36
34,68.56,70.53
35,71.96,70.85
36,68.18,70.54
37,72.67,70.49
38,78.76,71.08
39,68.43,70.61
40,70.34,70.48
41,66.68,70.76
42,68.21,70.32
43,70.98,70.28
44,71.39,69.9
45,71.0,70.58
46,68.02,71.09
47,73.62,70.4
48,70.34,70.04
49,69.14,70.18
50,69.58,70.03
51,66.75,70.02
52,70.25,69.2
53,65.99,70.01
54,67.38,69.86
55,69.22,70.29
56,70.26,70.05
57,66.02,69.76
58,68.78,69.82
59,69.55,69.44
60,65.92,69.6
61,70.97,70.34
62,70.88,70.58
63,69.68,69.79
64,68.87,69.61
65,68.27,69.3
66,65.36,68.34
67,67.17,67.71
68,83.35,68.12
69,65.78,68.74
70,83.35,69.81
71,71.31,69.42
72,65.38,69.78
73,83.36,69.53
74,61.82,69.54
75,83.35,69.37
76,65.7,70.17
77,68.7,70.45
78,70.44,69.85
79,83.35,70.41
80,83.35,70.42
81,65.48,70.24
82,69.07,70.08
83,83.35,70.29
84,70.97,70.38
85,83.35,68.99
86,66.48,69.25
87,70.33,68.32
88,66.72,67.84
89,67.66,67.17
90,83.35,66.82
91,83.35,67.26
92,67.66,67.69
93,83.36,68.5
94,83.35,68.91
95,68.09,69.07
96,71.48,69.34
97,67.64,68.67
98,72.45,67.67
99,71.74,67.64
100,73.24,68.28
101,72.59,68.7
102,71.31,68.62
103,70.66,68.47
104,71.52,68.77
105,69.75,69.48
106,71.46,69.59
107,71.39,70.71
108,71.0,69.62
109,66.38,69.37
110,71.19,68.69
111,66.95,68.85
112,66.6,69.85
113,71.02,68.79
114,66.74,69.17
115,71.14,69.78
116,67.45,70.43
117,70.31,70.39
118,71.14,70.39
119,66.13,70.14
120,70.35,70.37
121,66.12,70.0
122,65.51,70.65
123,69.58,70.19
124,71.26,70.25
125,66.68,70.4
126,71.86,70.92
127,70.42,69.65
128,72.22,69.83
129,69.85,70.6
130,67.19,69.94
131,67.63,69.08
132,71.21,69.49
133,66.94,70.25
134,66.63,69.47
135,69.43,69.53
136,65.93,69.38
137,68.63,69.72
138,70.53,69.9
139,70.69,69.69
140,65.17,69.98
141,70.89,69.33
142,71.07,70.12
143,71.04,70.95
144,69.09,70.22
145,69.63,69.95
146,66.69,69.9
147,70.65,69.53
148,66.5,69.42
149,70.18,68.79
150,66.2,68.97
151,64.61,68.74
152,72.17,68.9
153,70.35,69.1
154,70.72,68.85
155,69.87,69.47
156,60.98,69.64
157,74.52,69.42
158,68.9,68.99
159,68.87,69.43
160,67.58,68.9
161,65.05,69.02
162,60.93,69.13
163,69.22,69.51
164,70.81,69.83
165,65.92,69.34
166,69.42,69.11
167,69.82,69.94
168,68.67,69.47
169,69.48,69.32
170,69.91,70.08
171,69.64,69.99
172,69.56,69.83
173,69.35,70.09
174,69.4,69.95
175,69.03,70.24
176,68.75,69.24
177,68.81,69.33
178,69.92,69.78
179,68.15,69.08
180,76.4,69.13
181,72.03,69.02
182,71.01,68.92
183,73.21,69.79
184,70.85,69.79
185,58.36,69.16
186,71.26,69.46
187,67.85,68.89
188,66.12,69.44
189,65.87,69.47
190,69.75,69.68
