,real,pred
0,67.5,69.91
1,69.42,70.19
2,69.54,69.76
3,66.56,70.11
4,66.44,70.19
5,74.56,70.01
6,73.74,70.02
7,72.19,70.02
8,74.42,70.12
9,73.11,70.23
10,73.3,70.17
11,73.63,70.18
12,67.15,70.07
13,68.82,69.94
14,68.56,70.42
15,71.96,69.85
16,68.18,69.95
17,72.67,70.03
18,78.76,70.08
19,68.43,70.11
20,70.34,69.93
21,66.68,69.59
22,68.21,69.75
23,70.98,69.32
24,71.39,69.56
25,71.0,69.71
26,68.02,69.71
27,73.62,70.01
28,70.34,69.73
29,69.14,69.23
30,69.58,69.24
31,66.75,69.39
32,70.25,70.02
33,65.99,69.52
34,67.38,69.64
35,69.22,69.58
36,70.26,69.41
37,66.02,69.3
38,68.78,68.92
39,69.55,69.22
40,65.92,69.07
41,70.97,69.62
42,70.88,69.45
43,69.68,69.5
44,68.87,69.21
45,68.27,69.24
46,65.36,69.3
47,67.17,69.06
48,83.35,69.32
49,65.78,69.17
50,83.35,69.36
51,71.31,69.5
52,65.38,69.08
53,83.36,69.12
54,61.82,68.86
55,83.35,68.92
56,65.7,68.91
57,68.7,68.82
58,70.44,69.09
59,83.35,69.22
60,83.35,69.17
61,65.48,69.03
62,69.07,69.23
63,83.35,69.48
64,70.97,69.07
65,83.35,68.95
66,66.48,69.26
67,70.33,69.47
68,66.72,69.34
69,67.66,69.17
70,83.35,69.12
71,83.35,69.06
72,67.66,69.24
73,83.36,69.3
74,83.35,69.29
75,68.09,69.08
76,71.48,68.88
77,67.64,68.95
78,72.45,68.68
79,71.74,68.8
80,73.24,69.05
81,72.59,69.29
82,71.31,69.45
83,70.66,69.39
84,71.52,69.6
85,69.75,69.44
86,71.46,69.26
87,71.39,69.33
88,71.0,69.51
89,66.38,69.46
90,71.19,69.22
91,66.95,69.3
92,66.6,69.52
93,71.02,69.5
94,66.74,69.21
95,71.14,69.57
96,67.45,69.36
97,70.31,69.49
98,71.14,69.43
99,66.13,69.1
100,70.35,69.06
101,66.12,68.84
102,65.51,69.31
103,69.58,69.3
104,71.26,69.59
105,66.68,69.8
106,71.86,69.24
107,70.42,69.31
108,72.22,69.37
109,69.85,69.1
110,67.19,69.19
111,67.63,69.62
112,71.21,69.66
113,66.94,69.95
114,66.63,69.76
115,69.43,69.0
116,65.93,69.25
117,68.63,68.94
118,70.53,69.02
119,70.69,68.97
120,65.17,69.18
121,70.89,69.4
122,71.07,69.39
123,71.04,69.52
124,69.09,69.54
125,69.63,69.48
126,66.69,69.67
127,70.65,69.78
128,66.5,69.64
129,70.18,69.39
130,66.2,69.75
131,64.61,69.46
132,72.17,69.37
133,70.35,69.07
134,70.72,68.83
135,69.87,68.93
136,60.98,69.01
137,74.52,69.22
138,68.9,69.29
139,68.87,69.14
140,67.58,69.18
141,65.05,69.08
142,60.93,69.1
143,69.22,69.37
144,70.81,69.26
145,65.92,69.25
146,69.42,69.32
147,69.82,69.51
148,68.67,69.26
149,69.48,69.3
150,69.91,69.14
151,69.64,69.52
152,69.56,69.45
153,69.35,69.75
154,69.4,69.53
155,69.03,69.36
156,68.75,69.49
157,68.81,69.57
158,69.92,69.21
159,68.15,69.02
160,76.4,69.28
161,72.03,69.32
162,71.01,69.33
163,73.21,69.34
164,70.85,68.98
165,58.36,68.93
166,71.26,68.75
167,67.85,69.02
168,66.12,69.19
169,65.87,68.61
170,69.75,68.82
