,real,pred
0,67.5,70.25
1,69.42,71.02
2,69.54,70.26
3,66.56,71.06
4,66.44,70.79
5,74.56,70.57
6,73.74,70.95
7,72.19,71.02
8,74.42,71.34
9,73.11,71.14
10,73.3,70.5
11,73.63,70.73
12,67.15,70.58
13,68.82,70.42
14,68.56,69.81
15,71.96,70.11
16,68.18,70.98
17,72.67,70.65
18,78.76,70.72
19,68.43,70.62
20,70.34,70.47
21,66.68,69.84
22,68.21,70.01
23,70.98,70.01
24,71.39,70.31
25,71.0,70.69
26,68.02,70.35
27,73.62,70.45
28,70.34,70.52
29,69.14,70.43
30,69.58,69.98
31,66.75,69.79
32,70.25,69.77
33,65.99,69.81
34,67.38,69.67
35,69.22,70.0
36,70.26,70.63
37,66.02,69.76
38,68.78,70.27
39,69.55,70.22
40,65.92,69.21
41,70.97,69.71
42,70.88,69.1
43,69.68,69.03
44,68.87,69.7
45,68.27,69.42
46,65.36,68.86
47,67.17,69.18
48,83.35,69.42
49,65.78,69.11
50,83.35,69.49
51,71.31,69.44
52,65.38,68.64
53,83.36,69.37
54,61.82,68.97
55,83.35,68.42
56,65.7,68.79
57,68.7,69.01
58,70.44,69.7
59,83.35,69.01
60,83.35,69.24
61,65.48,69.51
62,69.07,68.42
63,83.35,68.73
64,70.97,69.34
65,83.35,69.5
66,66.48,69.6
67,70.33,69.63
68,66.72,69.99
69,67.66,69.82
70,83.35,69.65
71,83.35,69.54
72,67.66,69.12
73,83.36,68.95
74,83.35,69.22
75,68.09,69.31
76,71.48,68.99
77,67.64,69.07
78,72.45,69.27
79,71.74,68.85
80,73.24,69.36
81,72.59,69.25
82,71.31,69.76
83,70.66,69.87
84,71.52,69.87
85,69.75,69.71
86,71.46,70.09
87,71.39,69.46
88,71.0,70.23
89,66.38,70.28
90,71.19,70.51
91,66.95,70.01
92,66.6,70.92
93,71.02,70.47
94,66.74,70.03
95,71.14,70.05
96,67.45,69.8
97,70.31,70.0
98,71.14,70.77
99,66.13,69.99
100,70.35,70.5
101,66.12,70.24
102,65.51,71.74
103,69.58,72.05
104,71.26,71.26
105,66.68,70.81
106,71.86,69.6
107,70.42,69.38
108,72.22,69.4
109,69.85,69.75
110,67.19,69.4
111,67.63,70.04
112,71.21,69.43
113,66.94,70.09
114,66.63,70.65
115,69.43,69.44
116,65.93,69.23
117,68.63,69.76
118,70.53,69.39
119,70.69,68.99
120,65.17,68.19
121,70.89,68.74
122,71.07,68.83
123,71.04,69.03
124,69.09,68.57
125,69.63,68.77
126,66.69,69.24
127,70.65,69.64
128,66.5,70.04
129,70.18,69.98
130,66.2,69.97
131,64.61,70.44
132,72.17,69.79
133,70.35,70.07
134,70.72,69.75
135,69.87,69.88
136,60.98,69.89
137,74.52,69.3
138,68.9,69.8
139,68.87,70.44
140,67.58,70.27
141,65.05,70.29
142,60.93,69.97
143,69.22,69.33
144,70.81,69.87
145,65.92,69.19
146,69.42,69.36
147,69.82,69.5
148,68.67,69.42
149,69.48,68.8
150,69.91,69.28
151,69.64,68.84
152,69.56,69.26
153,69.35,70.37
154,69.4,70.12
155,69.03,70.06
156,68.75,69.91
157,68.81,68.88
158,69.92,69.04
159,68.15,69.41
160,76.4,69.9
161,72.03,69.26
162,71.01,69.63
163,73.21,69.49
164,70.85,69.54
165,58.36,69.0
166,71.26,69.26
167,67.85,69.17
168,66.12,68.73
169,65.87,69.06
170,69.75,69.05
