,real,pred
0,67.5,70.74
1,69.42,70.96
2,69.54,70.63
3,66.56,70.54
4,66.44,70.7
5,74.56,70.32
6,73.74,70.26
7,72.19,70.06
8,74.42,70.1
9,73.11,70.54
10,73.3,70.32
11,73.63,70.32
12,67.15,70.23
13,68.82,70.37
14,68.56,70.22
15,71.96,70.27
16,68.18,70.08
17,72.67,70.6
18,78.76,70.58
19,68.43,70.48
20,70.34,69.9
21,66.68,69.75
22,68.21,69.85
23,70.98,69.51
24,71.39,69.83
25,71.0,69.65
26,68.02,69.78
27,73.62,69.95
28,70.34,69.56
29,69.14,69.66
30,69.58,69.97
31,66.75,70.19
32,70.25,69.8
33,65.99,69.81
34,67.38,69.77
35,69.22,69.93
36,70.26,69.89
37,66.02,69.84
38,68.78,69.54
39,69.55,69.57
40,65.92,69.09
41,70.97,69.31
42,70.88,69.19
43,69.68,69.24
44,68.87,68.98
45,68.27,69.5
46,65.36,68.79
47,67.17,69.38
48,83.35,68.89
49,65.78,68.86
50,83.35,69.47
51,71.31,69.57
52,65.38,68.94
53,83.36,69.36
54,61.82,68.94
55,83.35,69.01
56,65.7,69.15
57,68.7,69.1
58,70.44,69.41
59,83.35,69.32
60,83.35,69.28
61,65.48,69.43
62,69.07,69.47
63,83.35,69.45
64,70.97,69.22
65,83.35,69.31
66,66.48,69.47
67,70.33,69.15
68,66.72,69.07
69,67.66,69.39
70,83.35,69.4
71,83.35,69.22
72,67.66,69.73
73,83.36,69.67
74,83.35,69.91
75,68.09,69.49
76,71.48,69.27
77,67.64,69.52
78,72.45,69.41
79,71.74,69.01
80,73.24,69.84
81,72.59,69.88
82,71.31,70.05
83,70.66,69.89
84,71.52,69.89
85,69.75,69.42
86,71.46,69.31
87,71.39,69.2
88,71.0,69.29
89,66.38,69.23
90,71.19,69.19
91,66.95,69.74
92,66.6,69.58
93,71.02,69.13
94,66.74,69.25
95,71.14,68.97
96,67.45,69.07
97,70.31,69.09
98,71.14,68.98
99,66.13,69.01
100,70.35,69.29
101,66.12,69.97
102,65.51,70.27
103,69.58,69.79
104,71.26,69.95
105,66.68,70.54
106,71.86,70.71
107,70.42,69.98
108,72.22,69.76
109,69.85,69.81
110,67.19,69.61
111,67.63,69.72
112,71.21,69.87
113,66.94,69.71
114,66.63,69.54
115,69.43,68.57
116,65.93,68.79
117,68.63,68.71
118,70.53,68.78
119,70.69,68.76
120,65.17,68.72
121,70.89,68.94
122,71.07,69.61
123,71.04,69.4
124,69.09,68.95
125,69.63,69.23
126,66.69,69.11
127,70.65,69.24
128,66.5,69.13
129,70.18,69.0
130,66.2,68.98
131,64.61,69.17
132,72.17,69.11
133,70.35,69.29
134,70.72,69.02
135,69.87,69.0
136,60.98,68.85
137,74.52,68.92
138,68.9,69.17
139,68.87,69.44
140,67.58,69.31
141,65.05,69.31
142,60.93,69.21
143,69.22,69.21
144,70.81,69.06
145,65.92,68.9
146,69.42,68.95
147,69.82,68.89
148,68.67,68.67
149,69.48,68.72
150,69.91,68.91
151,69.64,68.7
152,69.56,68.79
153,69.35,69.28
154,69.4,69.26
155,69.03,69.41
156,68.75,70.02
157,68.81,69.65
158,69.92,69.13
159,68.15,69.17
160,76.4,69.06
161,72.03,69.34
162,71.01,69.07
163,73.21,69.23
164,70.85,69.21
165,58.36,69.29
166,71.26,69.04
167,67.85,69.22
168,66.12,69.15
169,65.87,69.24
170,69.75,69.18
