,real,pred
0,71.1,70.23
1,69.71,70.67
2,69.23,70.02
3,67.09,70.09
4,71.03,70.57
5,68.71,70.03
6,70.72,70.19
7,70.16,70.19
8,71.55,70.05
9,70.2,70.64
10,68.51,70.61
11,70.65,70.45
12,70.37,70.82
13,70.93,70.38
14,70.58,70.59
15,70.41,70.47
16,70.43,70.52
17,68.91,70.32
18,69.1,70.41
19,68.12,70.52
20,67.5,70.9
21,69.42,70.44
22,69.54,70.9
23,66.56,70.14
24,66.44,70.71
25,74.56,70.28
26,73.74,70.31
27,72.19,70.42
28,74.42,70.72
29,73.11,70.91
30,73.3,70.91
31,73.63,70.4
32,67.15,70.48
33,68.82,69.92
34,68.56,70.22
35,71.96,69.91
36,68.18,69.64
37,72.67,69.59
38,78.76,69.65
39,68.43,69.71
40,70.34,69.73
41,66.68,70.06
42,68.21,70.05
43,70.98,70.31
44,71.39,69.9
45,71.0,69.76
46,68.02,70.14
47,73.62,69.93
48,70.34,70.09
49,69.14,70.4
50,69.58,69.61
51,66.75,69.43
52,70.25,69.36
53,65.99,69.49
54,67.38,69.71
55,69.22,69.63
56,70.26,69.75
57,66.02,70.01
58,68.78,69.79
59,69.55,69.57
60,65.92,68.87
61,70.97,69.62
62,70.88,68.92
63,69.68,69.13
64,68.87,69.27
65,68.27,69.36
66,65.36,69.18
67,67.17,69.5
68,83.35,68.91
69,65.78,68.86
70,83.35,69.4
71,71.31,68.89
72,65.38,69.41
73,83.36,68.97
74,61.82,69.12
75,83.35,69.5
76,65.7,69.0
77,68.7,69.62
78,70.44,69.23
79,83.35,69.07
80,83.35,69.35
81,65.48,69.61
82,69.07,69.4
83,83.35,69.37
84,70.97,69.67
85,83.35,69.21
86,66.48,68.53
87,70.33,68.87
88,66.72,68.55
89,67.66,68.93
90,83.35,68.79
91,83.35,68.8
92,67.66,69.01
93,83.36,68.93
94,83.35,69.01
95,68.09,69.53
96,71.48,69.66
97,67.64,69.05
98,72.45,69.0
99,71.74,69.1
100,73.24,68.83
101,72.59,69.66
102,71.31,69.45
103,70.66,69.49
104,71.52,69.54
105,69.75,69.43
106,71.46,70.2
107,71.39,70.4
108,71.0,70.24
109,66.38,69.57
110,71.19,69.0
111,66.95,69.06
112,66.6,68.91
113,71.02,69.05
114,66.74,69.27
115,71.14,69.39
116,67.45,70.03
117,70.31,69.56
118,71.14,69.3
119,66.13,69.19
120,70.35,69.62
121,66.12,69.48
122,65.51,69.78
123,69.58,69.97
124,71.26,69.34
125,66.68,69.82
126,71.86,69.66
127,70.42,68.95
128,72.22,69.08
129,69.85,69.0
130,67.19,69.33
131,67.63,69.33
132,71.21,69.26
133,66.94,69.53
134,66.63,69.87
135,69.43,69.72
136,65.93,69.5
137,68.63,69.64
138,70.53,69.06
139,70.69,69.29
140,65.17,68.9
141,70.89,68.87
142,71.07,69.12
143,71.04,69.12
144,69.09,69.33
145,69.63,69.59
146,66.69,69.75
147,70.65,69.69
148,66.5,68.88
149,70.18,68.65
150,66.2,69.25
151,64.61,68.92
152,72.17,68.9
153,70.35,69.07
154,70.72,68.74
155,69.87,68.88
156,60.98,69.3
157,74.52,69.71
158,68.9,69.63
159,68.87,70.07
160,67.58,69.59
161,65.05,69.27
162,60.93,69.3
163,69.22,69.09
164,70.81,69.28
165,65.92,70.18
166,69.42,69.59
167,69.82,69.49
168,68.67,69.34
169,69.48,68.45
170,69.91,68.86
171,69.64,68.8
172,69.56,69.34
173,69.35,69.4
174,69.4,68.87
175,69.03,69.0
176,68.75,68.8
177,68.81,68.59
178,69.92,69.38
179,68.15,69.25
180,76.4,69.29
181,72.03,69.05
182,71.01,69.0
183,73.21,68.85
184,70.85,69.15
185,58.36,69.49
186,71.26,69.44
187,67.85,69.02
188,66.12,69.47
189,65.87,69.12
190,69.75,69.07
