,real,pred
0,67.5,70.13
1,69.42,70.72
2,69.54,70.08
3,66.56,70.07
4,66.44,70.55
5,74.56,70.44
6,73.74,70.13
7,72.19,70.24
8,74.42,70.45
9,73.11,70.3
10,73.3,70.37
11,73.63,70.45
12,67.15,70.36
13,68.82,70.42
14,68.56,70.37
15,71.96,70.4
16,68.18,70.24
17,72.67,70.22
18,78.76,70.52
19,68.43,70.25
20,70.34,70.47
21,66.68,70.3
22,68.21,70.26
23,70.98,69.86
24,71.39,70.46
25,71.0,70.26
26,68.02,70.33
27,73.62,70.26
28,70.34,70.35
29,69.14,70.18
30,69.58,70.26
31,66.75,70.44
32,70.25,70.34
33,65.99,69.72
34,67.38,69.82
35,69.22,69.94
36,70.26,69.58
37,66.02,69.64
38,68.78,69.43
39,69.55,69.89
40,65.92,70.42
41,70.97,70.0
42,70.88,69.71
43,69.68,69.59
44,68.87,69.55
45,68.27,69.8
46,65.36,69.26
47,67.17,69.41
48,83.35,69.64
49,65.78,69.63
50,83.35,69.74
51,71.31,69.58
52,65.38,69.48
53,83.36,69.15
54,61.82,68.91
55,83.35,69.42
56,65.7,69.66
57,68.7,69.38
58,70.44,69.27
59,83.35,69.48
60,83.35,69.08
61,65.48,69.33
62,69.07,69.16
63,83.35,69.25
64,70.97,69.03
65,83.35,68.98
66,66.48,69.65
67,70.33,69.68
68,66.72,69.16
69,67.66,69.5
70,83.35,69.32
71,83.35,68.97
72,67.66,68.9
73,83.36,69.51
74,83.35,69.48
75,68.09,69.67
76,71.48,69.29
77,67.64,69.12
78,72.45,69.23
79,71.74,68.91
80,73.24,69.25
81,72.59,69.9
82,71.31,70.02
83,70.66,69.91
84,71.52,69.61
85,69.75,69.34
86,71.46,68.88
87,71.39,69.76
88,71.0,69.53
89,66.38,69.84
90,71.19,69.37
91,66.95,69.65
92,66.6,70.38
93,71.02,69.87
94,66.74,69.74
95,71.14,69.46
96,67.45,69.6
97,70.31,69.78
98,71.14,69.76
99,66.13,69.75
100,70.35,69.61
101,66.12,70.05
102,65.51,70.27
103,69.58,70.23
104,71.26,70.06
105,66.68,69.9
106,71.86,69.49
107,70.42,69.54
108,72.22,70.27
109,69.85,70.46
110,67.19,69.61
111,67.63,69.49
112,71.21,69.61
113,66.94,69.34
114,66.63,70.18
115,69.43,69.65
116,65.93,69.72
117,68.63,70.04
118,70.53,69.85
119,70.69,69.54
120,65.17,69.59
121,70.89,69.48
122,71.07,69.66
123,71.04,69.76
124,69.09,69.45
125,69.63,69.76
126,66.69,69.31
127,70.65,70.0
128,66.5,70.13
129,70.18,70.06
130,66.2,69.64
131,64.61,69.53
132,72.17,69.8
133,70.35,69.34
134,70.72,69.45
135,69.87,69.49
136,60.98,69.47
137,74.52,69.59
138,68.9,69.91
139,68.87,70.4
140,67.58,69.59
141,65.05,69.43
142,60.93,69.9
143,69.22,70.0
144,70.81,69.59
145,65.92,69.89
146,69.42,69.99
147,69.82,69.54
148,68.67,69.47
149,69.48,69.72
150,69.91,69.93
151,69.64,69.71
152,69.56,69.29
153,69.35,69.7
154,69.4,69.45
155,69.03,69.2
156,68.75,69.74
157,68.81,69.13
158,69.92,69.37
159,68.15,69.48
160,76.4,69.86
161,72.03,69.74
162,71.01,69.2
163,73.21,69.11
164,70.85,69.27
165,58.36,69.02
166,71.26,69.03
167,67.85,69.42
168,66.12,69.18
169,65.87,69.15
170,69.75,69.52
