,real,pred
0,70.34,69.73
1,66.68,69.91
2,68.21,70.09
3,70.98,70.21
4,71.39,70.12
5,71.0,70.24
6,68.02,70.04
7,73.62,69.74
8,70.34,69.8
9,69.14,69.79
10,69.58,70.03
11,66.75,70.05
12,70.25,70.29
13,65.99,69.77
14,67.38,69.61
15,69.22,69.73
16,70.26,69.5
17,66.02,69.33
18,68.78,69.58
19,69.55,69.97
20,65.92,69.78
21,70.97,69.89
22,70.88,70.12
23,69.68,69.71
24,68.87,70.0
25,68.27,69.7
26,65.36,69.97
27,67.17,69.53
28,83.35,69.72
29,65.78,69.52
30,83.35,70.03
31,71.31,69.69
32,65.38,69.86
33,83.36,69.75
34,61.82,69.73
35,83.35,69.77
36,65.7,70.0
37,68.7,70.0
38,70.44,69.69
39,83.35,69.7
40,83.35,69.32
41,65.48,69.56
42,69.07,69.7
43,83.35,69.38
44,70.97,69.21
45,83.35,69.21
46,66.48,69.88
47,70.33,69.87
48,66.72,69.99
49,67.66,69.81
50,83.35,70.18
51,83.35,70.25
52,67.66,69.82
53,83.36,69.75
54,83.35,69.75
55,68.09,70.39
56,71.48,70.31
57,67.64,70.67
58,72.45,70.48
59,71.74,70.4
60,73.24,70.26
61,72.59,70.43
62,71.31,70.17
63,70.66,70.32
64,71.52,70.53
65,69.75,70.35
66,71.46,70.52
67,71.39,70.27
68,71.0,70.38
69,66.38,70.4
70,71.19,70.41
71,66.95,70.56
72,66.6,70.67
73,71.02,70.85
74,66.74,70.5
75,71.14,70.78
76,67.45,70.79
77,70.31,70.78
78,71.14,70.51
79,66.13,70.42
80,70.35,70.17
81,66.12,69.94
82,65.51,70.12
83,69.58,70.55
84,71.26,70.49
85,66.68,70.36
86,71.86,70.26
87,70.42,69.84
88,72.22,70.34
89,69.85,70.49
90,67.19,70.49
91,67.63,70.0
92,71.21,70.26
93,66.94,70.21
94,66.63,70.39
95,69.43,70.38
96,65.93,70.43
97,68.63,70.06
98,70.53,70.35
99,70.69,70.07
100,65.17,70.34
101,70.89,70.09
102,71.07,70.0
103,71.04,69.95
104,69.09,70.07
105,69.63,69.57
106,66.69,69.31
107,70.65,69.55
108,66.5,69.72
109,70.18,69.87
110,66.2,69.64
111,64.61,69.78
112,72.17,69.59
113,70.35,69.61
114,70.72,69.53
115,69.87,69.69
116,60.98,69.63
117,74.52,69.43
118,68.9,69.5
119,68.87,69.58
120,67.58,69.79
121,65.05,69.79
122,60.93,69.66
123,69.22,69.29
124,70.81,69.53
125,65.92,69.86
126,69.42,69.36
127,69.82,69.2
128,68.67,69.63
129,69.48,69.42
130,69.91,69.25
131,69.64,69.24
132,69.56,69.14
133,69.35,69.34
134,69.4,69.57
135,69.03,69.75
136,68.75,69.77
137,68.81,69.83
138,69.92,69.49
139,68.15,69.74
140,76.4,69.5
141,72.03,69.22
142,71.01,69.38
143,73.21,69.52
144,70.85,69.39
145,58.36,70.33
146,71.26,70.25
147,67.85,69.87
148,66.12,70.21
149,65.87,69.87
150,69.75,70.35
