,real,pred
0,69.23,68.7
1,67.09,69.01
2,71.03,69.14
3,68.71,69.6
4,70.72,69.44
5,70.16,69.27
6,71.55,69.14
7,70.2,69.15
8,68.51,69.39
9,70.65,69.43
10,70.37,69.38
11,70.93,69.32
12,70.58,69.42
13,70.41,69.54
14,70.43,69.6
15,68.91,69.61
16,69.1,69.57
17,68.12,69.62
18,67.5,69.46
19,69.42,69.26
20,69.54,69.72
21,66.56,69.66
22,66.44,69.67
23,74.56,69.28
24,73.74,69.68
25,72.19,69.93
26,74.42,69.46
27,73.11,69.69
28,73.3,69.15
29,73.63,69.2
30,67.15,69.35
31,68.82,69.71
32,68.56,69.25
33,71.96,68.87
34,68.18,68.87
35,72.67,68.92
36,68.43,69.22
37,70.34,68.92
38,66.68,68.84
39,68.21,68.93
40,70.98,69.02
41,71.39,68.96
42,71.0,69.07
43,68.02,69.03
44,73.62,69.11
45,70.34,68.92
46,69.14,68.96
47,69.58,68.78
48,66.75,68.96
49,70.25,69.53
50,65.99,69.2
51,67.38,69.41
52,69.22,69.35
53,70.26,69.51
54,66.02,69.19
55,68.78,69.0
56,69.55,68.84
57,65.92,69.19
58,70.97,69.11
59,70.88,69.19
60,69.68,69.1
61,68.87,69.11
62,68.27,68.52
63,65.36,68.8
64,67.17,68.84
65,65.78,68.89
66,71.31,68.76
67,65.38,68.74
68,65.7,69.08
69,68.7,69.13
70,70.44,69.06
71,65.48,69.11
72,69.07,69.04
73,70.97,68.84
74,66.48,68.9
75,70.33,68.84
76,66.72,68.96
77,67.66,68.95
78,67.66,68.53
79,68.09,68.42
80,71.48,68.03
81,67.64,68.01
82,72.45,68.19
83,71.74,68.36
84,73.24,68.36
85,72.59,68.16
86,71.31,68.5
87,70.66,68.41
88,71.52,68.24
89,69.75,68.45
90,71.46,68.54
91,71.39,68.22
92,71.0,68.28
93,66.38,68.61
94,71.19,68.46
95,66.95,68.45
96,66.6,68.5
97,71.02,68.41
98,66.74,68.56
99,71.14,68.8
100,67.45,68.82
101,70.31,68.57
102,71.14,68.62
103,66.13,68.55
104,70.35,68.85
105,66.12,69.45
106,65.51,69.13
107,69.58,69.68
108,71.26,69.36
109,66.68,69.43
110,71.86,69.36
111,70.42,69.77
112,72.22,69.75
113,69.85,69.68
114,67.19,69.52
115,67.63,69.33
116,71.21,69.28
117,66.94,69.06
118,66.63,69.09
119,69.43,69.34
120,65.93,68.87
121,68.63,68.61
122,70.53,68.88
123,70.69,68.87
124,65.17,69.2
125,70.89,69.23
126,71.07,69.06
127,71.04,69.36
128,69.09,69.11
129,69.63,69.13
130,66.69,68.81
131,70.65,68.3
132,66.5,68.31
133,70.18,68.86
134,66.2,68.74
135,64.61,68.82
136,72.17,68.91
137,70.35,69.07
138,70.72,68.77
139,69.87,68.57
140,74.52,68.74
141,68.9,68.57
142,68.87,68.27
143,67.58,68.19
144,65.05,68.3
145,69.22,68.11
146,70.81,68.02
147,65.92,68.04
148,69.42,67.97
149,69.82,68.15
150,68.67,68.15
151,69.48,67.92
152,69.91,68.05
153,69.64,68.14
154,69.56,67.97
155,69.35,68.07
156,69.4,67.97
157,69.03,68.09
158,68.75,68.52
159,68.81,68.47
160,69.92,68.25
161,68.15,68.46
162,72.03,68.56
163,71.01,69.08
164,70.85,68.79
165,71.26,68.37
166,67.85,67.86
167,66.12,68.23
168,65.87,68.16
169,69.75,68.25
