,real,pred
0,70.37,69.16
1,70.93,68.25
2,70.58,70.45
3,70.41,69.15
4,70.43,69.21
5,68.91,69.7
6,69.1,69.06
7,68.12,70.95
8,67.5,71.05
9,69.42,70.26
10,69.54,68.69
11,66.56,68.14
12,66.44,69.04
13,74.56,70.34
14,73.74,68.82
15,72.19,70.67
16,74.42,70.03
17,73.11,69.94
18,73.3,69.13
19,73.63,68.25
20,67.15,68.08
21,68.82,68.33
22,68.56,68.88
23,71.96,69.25
24,68.18,68.36
25,72.67,70.85
26,68.43,68.83
27,70.34,69.72
28,66.68,68.22
29,68.21,68.05
30,70.98,70.0
31,71.39,69.5
32,71.0,68.08
33,68.02,69.15
34,73.62,71.98
35,70.34,70.2
36,69.14,68.26
37,69.58,69.79
38,66.75,68.94
39,70.25,68.3
40,65.99,68.1
41,67.38,68.68
42,69.22,68.67
43,70.26,68.35
44,66.02,68.16
45,68.78,68.65
46,69.55,69.2
47,65.92,68.05
48,70.97,68.16
49,70.88,68.22
50,69.68,68.16
51,68.87,68.23
52,68.27,69.57
53,65.36,67.86
54,67.17,67.96
55,65.78,67.74
56,71.31,68.05
57,65.38,68.05
58,65.7,68.02
59,68.7,68.2
60,70.44,67.53
61,65.48,69.27
62,69.07,68.84
63,70.97,68.53
64,66.48,68.35
65,70.33,68.84
66,66.72,68.38
67,67.66,69.48
68,67.66,69.14
69,68.09,68.05
70,71.48,68.17
71,67.64,68.42
72,72.45,70.44
73,71.74,71.34
74,73.24,70.72
75,72.59,68.05
76,71.31,69.79
77,70.66,71.27
78,71.52,68.47
79,69.75,68.32
80,71.46,70.6
81,71.39,69.02
82,71.0,68.59
83,66.38,68.25
84,71.19,68.88
85,66.95,68.12
86,66.6,68.3
87,71.02,68.67
88,66.74,68.25
89,71.14,71.06
90,67.45,68.36
91,70.31,71.01
92,71.14,68.92
93,66.13,69.95
94,70.35,71.38
95,66.12,70.55
96,65.51,69.45
97,69.58,68.05
98,71.26,68.05
99,66.68,70.76
100,71.86,69.06
101,70.42,68.05
102,72.22,70.02
103,69.85,72.33
104,67.19,68.2
105,67.63,68.22
106,71.21,70.26
107,66.94,69.69
108,66.63,68.11
109,69.43,69.31
110,65.93,69.13
111,68.63,68.27
112,70.53,68.73
113,70.69,68.05
114,65.17,68.05
115,70.89,68.05
116,71.07,68.54
117,71.04,68.05
118,69.09,69.42
119,69.63,71.31
120,66.69,69.84
121,70.65,68.24
122,66.5,68.65
123,70.18,69.0
124,66.2,68.05
125,64.61,67.88
126,72.17,68.05
127,70.35,69.12
128,70.72,70.84
129,69.87,68.2
130,74.52,69.46
131,68.9,68.46
132,68.87,68.59
133,67.58,68.36
134,65.05,71.6
135,69.22,68.05
136,70.81,68.05
137,65.92,68.98
138,69.42,68.05
139,69.82,68.05
140,68.67,68.42
141,69.48,69.5
142,69.91,68.05
143,69.64,68.47
144,69.56,70.62
145,69.35,68.19
146,69.4,69.43
147,69.03,69.39
148,68.75,68.32
149,68.81,71.04
150,69.92,68.19
151,68.15,68.92
152,72.03,68.05
153,71.01,70.05
154,70.85,68.05
155,71.26,70.18
156,67.85,69.9
157,66.12,68.67
158,65.87,68.82
159,69.75,68.05
