,real,pred
0,66.65,69.23
1,72.34,69.11
2,70.95,68.89
3,68.97,68.21
4,70.92,68.59
5,69.46,69.39
6,69.79,70.49
7,71.54,70.36
8,71.1,68.37
9,69.71,68.27
10,69.23,68.43
11,67.09,68.65
12,71.03,68.87
13,68.71,68.74
14,70.72,68.65
15,70.16,68.95
16,71.55,68.59
17,70.2,68.91
18,68.51,70.43
19,70.65,71.22
20,70.37,70.73
21,70.93,68.68
22,70.58,68.38
23,70.41,68.58
24,70.43,68.89
25,68.91,68.78
26,69.1,68.48
27,68.12,69.99
28,67.5,71.93
29,69.42,70.71
30,69.54,70.11
31,66.56,68.93
32,66.44,68.7
33,74.56,69.0
34,73.74,69.25
35,72.19,69.65
36,74.42,69.74
37,73.11,70.3
38,73.3,70.6
39,73.63,70.11
40,67.15,69.42
41,68.82,68.66
42,68.56,68.33
43,71.96,68.48
44,68.18,68.37
45,72.67,69.38
46,68.43,70.42
47,70.34,70.17
48,66.68,70.2
49,68.21,71.4
50,70.98,69.5
51,71.39,69.16
52,71.0,68.99
53,68.02,68.95
54,73.62,69.82
55,70.34,70.57
56,69.14,69.56
57,69.58,69.55
58,66.75,68.77
59,70.25,68.37
60,65.99,68.79
61,67.38,70.4
62,69.22,69.31
63,70.26,68.33
64,66.02,68.51
65,68.78,68.61
66,69.55,68.21
67,65.92,68.57
68,70.97,68.49
69,70.88,68.28
70,69.68,68.5
71,68.87,68.92
72,68.27,69.0
73,65.36,68.84
74,67.17,70.16
75,65.78,68.9
76,71.31,68.65
77,65.38,69.95
78,65.7,69.79
79,68.7,69.13
80,70.44,69.01
81,65.48,69.19
82,69.07,69.12
83,70.97,70.43
84,66.48,69.3
85,70.33,68.45
86,66.72,68.76
87,67.66,68.91
88,67.66,69.76
89,68.09,71.23
90,71.48,70.0
91,67.64,69.31
92,72.45,68.47
93,71.74,68.41
94,73.24,68.27
95,72.59,68.91
96,71.31,70.69
97,70.66,72.54
98,71.52,70.46
99,69.75,68.84
100,71.46,69.65
101,71.39,69.17
102,71.0,69.92
103,66.38,69.93
104,71.19,70.03
105,66.95,70.26
106,66.6,71.03
107,71.02,68.74
108,66.74,69.25
109,71.14,70.52
110,67.45,70.97
111,70.31,70.73
112,71.14,68.6
113,66.13,68.59
114,70.35,69.55
115,66.12,68.9
116,65.51,69.65
117,69.58,69.09
118,71.26,68.94
119,66.68,69.64
120,71.86,69.46
121,70.42,68.72
122,72.22,69.66
123,69.85,69.39
124,67.19,68.74
125,67.63,69.71
126,71.21,70.65
127,66.94,72.0
128,66.63,70.48
129,69.43,69.66
130,65.93,69.35
131,68.63,69.18
132,70.53,68.95
133,70.69,69.2
134,65.17,69.85
135,70.89,69.06
136,71.07,68.64
137,71.04,69.6
138,69.09,70.77
139,69.63,70.79
140,66.69,69.3
141,70.65,69.53
142,66.5,68.82
143,70.18,68.45
144,66.2,69.61
145,64.61,68.67
146,72.17,68.87
147,70.35,70.18
148,70.72,70.15
149,69.87,69.35
150,74.52,69.43
151,68.9,69.62
152,68.87,70.15
153,67.58,70.23
154,65.05,70.68
155,69.22,68.16
156,70.81,68.11
157,65.92,67.89
158,69.42,68.35
159,69.82,69.35
160,68.67,70.65
161,69.48,70.02
162,69.91,68.98
163,69.64,69.48
164,69.56,70.38
165,69.35,69.87
166,69.4,70.94
167,69.03,71.21
168,68.75,70.44
169,68.81,68.97
170,69.92,68.6
171,68.15,71.14
172,72.03,70.67
173,71.01,69.55
174,70.85,68.73
175,71.26,69.54
176,67.85,69.4
177,66.12,69.1
178,65.87,69.21
179,69.75,68.89
