,real,pred
0,66.65,69.14
1,72.34,69.18
2,70.95,68.98
3,68.97,68.92
4,70.92,68.96
5,69.46,69.22
6,69.79,69.16
7,71.54,69.17
8,71.1,69.07
9,69.71,68.9
10,69.23,68.74
11,67.09,68.93
12,71.03,69.03
13,68.71,68.99
14,70.72,69.07
15,70.16,69.21
16,71.55,69.17
17,70.2,69.27
18,68.51,69.22
19,70.65,69.24
20,70.37,69.26
21,70.93,69.13
22,70.58,69.14
23,70.41,69.15
24,70.43,69.13
25,68.91,69.13
26,69.1,69.11
27,68.12,69.24
28,67.5,69.3
29,69.42,69.53
30,69.54,69.48
31,66.56,69.13
32,66.44,69.11
33,74.56,69.04
34,73.74,69.38
35,72.19,69.34
36,74.42,69.31
37,73.11,69.51
38,73.3,69.13
39,73.63,69.3
40,67.15,69.23
41,68.82,69.33
42,68.56,69.2
43,71.96,69.43
44,68.18,69.35
45,72.67,69.28
46,68.43,69.48
47,70.34,69.36
48,66.68,69.19
49,68.21,69.29
50,70.98,69.24
51,71.39,68.96
52,71.0,68.85
53,68.02,69.1
54,73.62,69.09
55,70.34,68.91
56,69.14,68.98
57,69.58,68.95
58,66.75,69.06
59,70.25,68.83
60,65.99,68.92
61,67.38,69.12
62,69.22,69.0
63,70.26,68.87
64,66.02,68.7
65,68.78,68.74
66,69.55,68.68
67,65.92,68.75
68,70.97,68.77
69,70.88,68.58
70,69.68,68.56
71,68.87,68.59
72,68.27,68.65
73,65.36,68.7
74,67.17,68.73
75,65.78,68.72
76,71.31,68.51
77,65.38,68.68
78,65.7,68.66
79,68.7,68.83
80,70.44,68.79
81,65.48,68.68
82,69.07,68.82
83,70.97,68.81
84,66.48,68.6
85,70.33,68.57
86,66.72,68.66
87,67.66,68.78
88,67.66,68.81
89,68.09,68.9
90,71.48,68.81
91,67.64,68.8
92,72.45,68.9
93,71.74,68.97
94,73.24,69.04
95,72.59,68.98
96,71.31,69.07
97,70.66,69.1
98,71.52,69.11
99,69.75,69.08
100,71.46,69.19
101,71.39,69.13
102,71.0,69.29
103,66.38,69.17
104,71.19,69.04
105,66.95,68.93
106,66.6,69.2
107,71.02,69.03
108,66.74,69.05
109,71.14,69.13
110,67.45,69.02
111,70.31,69.13
112,71.14,69.02
113,66.13,68.74
114,70.35,68.94
115,66.12,69.06
116,65.51,69.12
117,69.58,68.89
118,71.26,68.61
119,66.68,68.84
120,71.86,68.71
121,70.42,68.84
122,72.22,68.79
123,69.85,69.05
124,67.19,68.84
125,67.63,68.93
126,71.21,69.25
127,66.94,69.1
128,66.63,69.12
129,69.43,68.82
130,65.93,68.59
131,68.63,68.67
132,70.53,68.72
133,70.69,68.84
134,65.17,68.8
135,70.89,68.61
136,71.07,68.52
137,71.04,68.98
138,69.09,69.04
139,69.63,68.9
140,66.69,68.82
141,70.65,68.8
142,66.5,68.76
143,70.18,68.77
144,66.2,68.92
145,64.61,68.68
146,72.17,68.88
147,70.35,68.9
148,70.72,68.96
149,69.87,68.94
150,74.52,69.0
151,68.9,68.8
152,68.87,68.98
153,67.58,69.16
154,65.05,68.96
155,69.22,69.06
156,70.81,68.96
157,65.92,68.97
158,69.42,68.97
159,69.82,68.96
160,68.67,69.13
161,69.48,69.06
162,69.91,68.93
163,69.64,68.82
164,69.56,69.02
165,69.35,68.78
166,69.4,68.76
167,69.03,68.6
168,68.75,68.61
169,68.81,68.54
170,69.92,68.51
171,68.15,68.82
172,72.03,68.83
173,71.01,68.8
174,70.85,68.67
175,71.26,68.67
176,67.85,68.77
177,66.12,68.77
178,65.87,68.89
179,69.75,68.89
