,real,pred
0,66.65,69.35
1,72.34,69.37
2,70.95,68.93
3,68.97,69.09
4,70.92,69.63
5,69.46,69.91
6,69.79,70.42
7,71.54,69.9
8,71.1,69.43
9,69.71,69.15
10,69.23,68.98
11,67.09,69.26
12,71.03,69.49
13,68.71,69.34
14,70.72,69.28
15,70.16,69.65
16,71.55,69.3
17,70.2,69.42
18,68.51,70.15
19,70.65,70.32
20,70.37,69.93
21,70.93,69.82
22,70.58,69.47
23,70.41,69.45
24,70.43,69.43
25,68.91,69.67
26,69.1,69.81
27,68.12,70.41
28,67.5,70.39
29,69.42,70.26
30,69.54,70.09
31,66.56,69.48
32,66.44,69.39
33,74.56,69.45
34,73.74,69.21
35,72.19,69.59
36,74.42,69.55
37,73.11,69.91
38,73.3,69.72
39,73.63,69.74
40,67.15,69.99
41,68.82,69.68
42,68.56,69.07
43,71.96,69.07
44,68.18,69.19
45,72.67,69.83
46,68.43,70.36
47,70.34,70.6
48,66.68,70.33
49,68.21,70.57
50,70.98,70.6
51,71.39,69.83
52,71.0,69.77
53,68.02,69.79
54,73.62,69.75
55,70.34,69.67
56,69.14,69.87
57,69.58,69.88
58,66.75,69.43
59,70.25,69.4
60,65.99,69.68
61,67.38,69.48
62,69.22,69.49
63,70.26,68.9
64,66.02,68.59
65,68.78,68.34
66,69.55,68.76
67,65.92,69.04
68,70.97,68.8
69,70.88,68.39
70,69.68,68.55
71,68.87,68.91
72,68.27,68.59
73,65.36,68.22
74,67.17,68.64
75,65.78,68.1
76,71.31,67.98
77,65.38,68.68
78,65.7,68.53
79,68.7,68.27
80,70.44,68.35
81,65.48,68.87
82,69.07,68.95
83,70.97,69.17
84,66.48,69.47
85,70.33,69.01
86,66.72,68.8
87,67.66,68.69
88,67.66,69.23
89,68.09,69.34
90,71.48,69.31
91,67.64,69.74
92,72.45,69.3
93,71.74,68.86
94,73.24,68.77
95,72.59,68.88
96,71.31,69.68
97,70.66,69.77
98,71.52,69.61
99,69.75,69.5
100,71.46,69.62
101,71.39,69.37
102,71.0,69.3
103,66.38,69.44
104,71.19,69.5
105,66.95,69.43
106,66.6,69.27
107,71.02,69.91
108,66.74,69.67
109,71.14,69.84
110,67.45,69.75
111,70.31,69.64
112,71.14,68.9
113,66.13,69.17
114,70.35,69.33
115,66.12,69.61
116,65.51,69.52
117,69.58,69.51
118,71.26,69.71
119,66.68,69.77
120,71.86,69.81
121,70.42,69.34
122,72.22,69.09
123,69.85,69.0
124,67.19,68.75
125,67.63,68.77
126,71.21,68.93
127,66.94,69.48
128,66.63,69.34
129,69.43,69.08
130,65.93,69.12
131,68.63,69.11
132,70.53,68.76
133,70.69,68.91
134,65.17,69.08
135,70.89,69.11
136,71.07,69.06
137,71.04,69.08
138,69.09,69.11
139,69.63,68.78
140,66.69,68.84
141,70.65,69.13
142,66.5,68.86
143,70.18,68.9
144,66.2,69.13
145,64.61,68.56
146,72.17,68.48
147,70.35,68.64
148,70.72,68.73
149,69.87,68.43
150,74.52,68.87
151,68.9,68.88
152,68.87,68.45
153,67.58,69.09
154,65.05,68.79
155,69.22,68.75
156,70.81,69.12
157,65.92,68.7
158,69.42,69.0
159,69.82,69.33
160,68.67,69.37
161,69.48,69.16
162,69.91,68.94
163,69.64,69.18
164,69.56,69.06
165,69.35,68.7
166,69.4,69.0
167,69.03,68.77
168,68.75,68.81
169,68.81,68.44
170,69.92,67.99
171,68.15,68.3
172,72.03,68.4
173,71.01,68.05
174,70.85,68.22
175,71.26,68.68
176,67.85,68.59
177,66.12,68.63
178,65.87,68.81
179,69.75,68.82
