,real,pred
0,70.37,69.7
1,70.93,69.78
2,70.58,69.79
3,70.41,69.46
4,70.43,69.56
5,68.91,69.73
6,69.1,69.77
7,68.12,69.64
8,67.5,69.55
9,69.42,69.46
10,69.54,69.72
11,66.56,69.57
12,66.44,69.55
13,74.56,69.6
14,73.74,69.98
15,72.19,70.25
16,74.42,69.98
17,73.11,70.0
18,73.3,69.82
19,73.63,69.71
20,67.15,69.37
21,68.82,69.1
22,68.56,69.2
23,71.96,69.25
24,68.18,69.21
25,72.67,69.1
26,68.43,69.18
27,70.34,69.36
28,66.68,69.54
29,68.21,69.89
30,70.98,69.78
31,71.39,69.16
32,71.0,68.95
33,68.02,69.13
34,73.62,69.33
35,70.34,69.31
36,69.14,69.36
37,69.58,69.42
38,66.75,69.46
39,70.25,69.4
40,65.99,69.15
41,67.38,69.39
42,69.22,69.29
43,70.26,68.98
44,66.02,68.86
45,68.78,68.99
46,69.55,69.27
47,65.92,69.54
48,70.97,69.12
49,70.88,69.17
50,69.68,69.66
51,68.87,69.65
52,68.27,69.51
53,65.36,68.99
54,67.17,68.82
55,65.78,69.05
56,71.31,68.87
57,65.38,68.9
58,65.7,68.83
59,68.7,68.87
60,70.44,68.83
61,65.48,69.05
62,69.07,69.09
63,70.97,69.28
64,66.48,69.02
65,70.33,68.86
66,66.72,69.06
67,67.66,69.06
68,67.66,68.79
69,68.09,68.88
70,71.48,69.11
71,67.64,69.07
72,72.45,69.6
73,71.74,69.68
74,73.24,69.85
75,72.59,69.7
76,71.31,69.46
77,70.66,69.49
78,71.52,69.8
79,69.75,69.8
80,71.46,69.7
81,71.39,69.44
82,71.0,69.36
83,66.38,69.18
84,71.19,69.2
85,66.95,68.96
86,66.6,69.12
87,71.02,69.47
88,66.74,69.6
89,71.14,69.56
90,67.45,69.57
91,70.31,69.84
92,71.14,69.78
93,66.13,69.33
94,70.35,69.35
95,66.12,69.39
96,65.51,69.57
97,69.58,69.69
98,71.26,69.86
99,66.68,69.63
100,71.86,69.23
101,70.42,69.24
102,72.22,69.29
103,69.85,69.53
104,67.19,69.44
105,67.63,69.32
106,71.21,69.32
107,66.94,69.53
108,66.63,69.94
109,69.43,70.26
110,65.93,70.07
111,68.63,69.69
112,70.53,69.39
113,70.69,69.25
114,65.17,69.38
115,70.89,68.92
116,71.07,68.91
117,71.04,68.99
118,69.09,68.86
119,69.63,69.22
120,66.69,69.71
121,70.65,69.88
122,66.5,69.72
123,70.18,69.2
124,66.2,69.27
125,64.61,69.19
126,72.17,68.88
127,70.35,69.05
128,70.72,69.23
129,69.87,69.39
130,74.52,69.43
131,68.9,69.16
132,68.87,69.04
133,67.58,69.09
134,65.05,69.15
135,69.22,69.01
136,70.81,69.06
137,65.92,69.4
138,69.42,69.19
139,69.82,68.98
140,68.67,68.64
141,69.48,68.93
142,69.91,69.06
143,69.64,68.85
144,69.56,68.98
145,69.35,69.21
146,69.4,69.58
147,69.03,69.37
148,68.75,69.33
149,68.81,69.46
150,69.92,69.51
151,68.15,69.36
152,72.03,69.31
153,71.01,69.48
154,70.85,69.3
155,71.26,69.42
156,67.85,69.11
157,66.12,68.75
158,65.87,68.6
159,69.75,68.74
