,real,pred
0,70.37,70.47
1,70.93,70.37
2,70.58,70.15
3,70.41,70.18
4,70.43,70.23
5,68.91,70.2
6,69.1,70.06
7,68.12,70.08
8,67.5,70.48
9,69.42,70.44
10,69.54,70.22
11,66.56,70.7
12,66.44,70.43
13,74.56,70.43
14,73.74,70.23
15,72.19,70.47
16,74.42,70.46
17,73.11,70.62
18,73.3,70.58
19,73.63,70.44
20,67.15,70.18
21,68.82,70.24
22,68.56,70.37
23,71.96,70.56
24,68.18,70.45
25,72.67,70.18
26,68.43,70.24
27,70.34,70.15
28,66.68,70.23
29,68.21,70.36
30,70.98,70.23
31,71.39,70.08
32,71.0,69.94
33,68.02,70.23
34,73.62,70.23
35,70.34,69.93
36,69.14,70.23
37,69.58,70.28
38,66.75,70.27
39,70.25,70.21
40,65.99,70.08
41,67.38,70.15
42,69.22,70.1
43,70.26,70.12
44,66.02,70.17
45,68.78,70.43
46,69.55,70.17
47,65.92,70.05
48,70.97,69.87
49,70.88,69.99
50,69.68,70.04
51,68.87,70.02
52,68.27,69.91
53,65.36,69.82
54,67.17,69.86
55,65.78,69.81
56,71.31,69.73
57,65.38,69.91
58,65.7,70.1
59,68.7,70.34
60,70.44,70.12
61,65.48,69.96
62,69.07,69.97
63,70.97,69.9
64,66.48,69.74
65,70.33,70.08
66,66.72,70.14
67,67.66,70.31
68,67.66,70.26
69,68.09,70.29
70,71.48,70.39
71,67.64,70.2
72,72.45,70.21
73,71.74,70.26
74,73.24,70.18
75,72.59,70.12
76,71.31,70.31
77,70.66,70.09
78,71.52,70.12
79,69.75,70.3
80,71.46,70.3
81,71.39,69.87
82,71.0,70.0
83,66.38,70.03
84,71.19,70.11
85,66.95,70.1
86,66.6,70.03
87,71.02,70.22
88,66.74,70.19
89,71.14,70.13
90,67.45,70.23
91,70.31,70.56
92,71.14,70.61
93,66.13,70.49
94,70.35,70.43
95,66.12,70.43
96,65.51,70.36
97,69.58,70.23
98,71.26,70.32
99,66.68,70.08
100,71.86,69.88
101,70.42,70.07
102,72.22,70.52
103,69.85,70.3
104,67.19,70.21
105,67.63,70.22
106,71.21,70.55
107,66.94,70.5
108,66.63,70.23
109,69.43,70.45
110,65.93,70.09
111,68.63,70.01
112,70.53,70.25
113,70.69,70.14
114,65.17,69.96
115,70.89,69.93
116,71.07,69.73
117,71.04,69.92
118,69.09,70.14
119,69.63,70.42
120,66.69,70.51
121,70.65,70.35
122,66.5,70.22
123,70.18,70.39
124,66.2,69.99
125,64.61,69.91
126,72.17,69.99
127,70.35,69.84
128,70.72,69.95
129,69.87,70.0
130,74.52,70.12
131,68.9,70.33
132,68.87,70.39
133,67.58,70.31
134,65.05,70.53
135,69.22,70.28
136,70.81,70.09
137,65.92,70.04
138,69.42,69.92
139,69.82,70.01
140,68.67,70.1
141,69.48,70.12
142,69.91,70.29
143,69.64,70.07
144,69.56,70.16
145,69.35,70.54
146,69.4,70.49
147,69.03,70.34
148,68.75,70.18
149,68.81,70.17
150,69.92,70.38
151,68.15,70.15
152,72.03,69.95
153,71.01,69.73
154,70.85,69.66
155,71.26,69.67
156,67.85,69.7
157,66.12,69.86
158,65.87,69.81
159,69.75,70.15
