,real,pred
0,66.65,68.09
1,72.34,67.79
2,70.95,68.12
3,68.97,68.75
4,70.92,69.05
5,69.46,69.21
6,69.79,68.41
7,71.54,67.72
8,71.1,67.86
9,69.71,68.82
10,69.23,69.65
11,67.09,69.95
12,71.03,69.79
13,68.71,69.62
14,70.72,69.78
15,70.16,69.92
16,71.55,69.98
17,70.2,70.68
18,68.51,70.82
19,70.65,71.11
20,70.37,70.42
21,70.93,70.54
22,70.58,70.7
23,70.41,71.37
24,70.43,71.9
25,68.91,72.22
26,69.1,72.49
27,68.12,72.09
28,67.5,71.67
29,69.42,71.38
30,69.54,71.08
31,66.56,71.35
32,66.44,71.56
33,74.56,72.97
34,73.74,72.6
35,72.19,73.24
36,74.42,73.29
37,73.11,73.21
38,73.3,72.87
39,73.63,72.42
40,67.15,72.6
41,68.82,72.59
42,68.56,72.39
43,71.96,72.46
44,68.18,72.71
45,72.67,72.34
46,68.43,73.0
47,70.34,73.61
48,66.68,72.25
49,68.21,71.24
50,70.98,70.21
51,71.39,70.39
52,71.0,70.57
53,68.02,70.37
54,73.62,70.24
55,70.34,69.67
56,69.14,69.57
57,69.58,69.14
58,66.75,68.72
59,70.25,68.2
60,65.99,67.49
61,67.38,67.6
62,69.22,68.26
63,70.26,67.38
64,66.02,68.18
65,68.78,67.08
66,69.55,67.41
67,65.92,67.21
68,70.97,67.39
69,70.88,67.44
70,69.68,67.53
71,68.87,68.15
72,68.27,67.48
73,65.36,67.04
74,67.17,66.45
75,65.78,65.86
76,71.31,65.91
77,65.38,66.06
78,65.7,67.25
79,68.7,67.27
80,70.44,66.79
81,65.48,67.16
82,69.07,66.78
83,70.97,65.75
84,66.48,65.43
85,70.33,65.91
86,66.72,67.5
87,67.66,68.01
88,67.66,68.47
89,68.09,68.65
90,71.48,68.33
91,67.64,67.78
92,72.45,67.9
93,71.74,69.33
94,73.24,69.88
95,72.59,71.54
96,71.31,71.86
97,70.66,72.0
98,71.52,71.21
99,69.75,70.73
100,71.46,70.72
101,71.39,71.23
102,71.0,70.65
103,66.38,71.65
104,71.19,71.62
105,66.95,71.58
106,66.6,71.96
107,71.02,71.65
108,66.74,71.26
109,71.14,70.66
110,67.45,71.74
111,70.31,71.33
112,71.14,70.54
113,66.13,70.88
114,70.35,70.27
115,66.12,70.37
116,65.51,70.14
117,69.58,69.78
118,71.26,69.34
119,66.68,68.07
120,71.86,68.61
121,70.42,68.84
122,72.22,68.71
123,69.85,68.67
124,67.19,69.15
125,67.63,68.81
126,71.21,68.62
127,66.94,68.93
128,66.63,68.75
129,69.43,68.36
130,65.93,68.27
131,68.63,68.69
132,70.53,69.13
133,70.69,67.45
134,65.17,67.32
135,70.89,67.82
136,71.07,68.71
137,71.04,69.03
138,69.09,68.75
139,69.63,67.91
140,66.69,67.78
141,70.65,68.0
142,66.5,67.19
143,70.18,66.83
144,66.2,67.47
145,64.61,67.73
146,72.17,68.4
147,70.35,68.1
148,70.72,67.35
149,69.87,68.31
150,74.52,68.99
151,68.9,70.11
152,68.87,68.94
153,67.58,68.86
154,65.05,68.94
155,69.22,68.44
156,70.81,68.66
157,65.92,69.57
158,69.42,69.4
159,69.82,68.69
160,68.67,68.8
161,69.48,69.07
162,69.91,68.56
163,69.64,68.32
164,69.56,68.35
165,69.35,69.34
166,69.4,68.43
167,69.03,67.48
168,68.75,67.79
169,68.81,67.48
170,69.92,67.82
171,68.15,67.14
172,72.03,67.59
173,71.01,66.89
174,70.85,67.82
175,71.26,68.53
176,67.85,67.83
177,66.12,67.0
178,65.87,67.44
179,69.75,68.2
