,real,pred
0,70.37,69.7
1,70.93,69.72
2,70.58,69.35
3,70.41,69.16
4,70.43,69.14
5,68.91,69.37
6,69.1,69.54
7,68.12,69.73
8,67.5,69.75
9,69.42,69.94
10,69.54,70.09
11,66.56,70.46
12,66.44,70.33
13,74.56,70.2
14,73.74,69.82
15,72.19,69.62
16,74.42,69.87
17,73.11,69.62
18,73.3,69.49
19,73.63,69.27
20,67.15,69.17
21,68.82,69.59
22,68.56,69.86
23,71.96,70.1
24,68.18,70.26
25,72.67,69.97
26,68.43,69.69
27,70.34,69.93
28,66.68,70.56
29,68.21,70.15
30,70.98,70.04
31,71.39,69.84
32,71.0,70.67
33,68.02,70.74
34,73.62,70.6
35,70.34,70.23
36,69.14,69.7
37,69.58,69.65
38,66.75,69.75
39,70.25,70.56
40,65.99,70.46
41,67.38,70.88
42,69.22,71.04
43,70.26,70.88
44,66.02,70.23
45,68.78,70.52
46,69.55,70.13
47,65.92,69.76
48,70.97,69.76
49,70.88,69.85
50,69.68,70.14
51,68.87,70.11
52,68.27,70.52
53,65.36,70.55
54,67.17,70.46
55,65.78,69.9
56,71.31,69.61
57,65.38,69.91
58,65.7,70.09
59,68.7,70.14
60,70.44,70.1
61,65.48,70.18
62,69.07,69.82
63,70.97,69.73
64,66.48,69.45
65,70.33,69.56
66,66.72,69.24
67,67.66,69.66
68,67.66,69.61
69,68.09,69.9
70,71.48,69.73
71,67.64,69.89
72,72.45,69.87
73,71.74,69.82
74,73.24,70.39
75,72.59,70.1
76,71.31,70.03
77,70.66,70.03
78,71.52,69.44
79,69.75,69.44
80,71.46,69.54
81,71.39,69.67
82,71.0,69.89
83,66.38,69.88
84,71.19,69.88
85,66.95,69.68
86,66.6,69.24
87,71.02,69.76
88,66.74,70.31
89,71.14,70.14
90,67.45,70.16
91,70.31,70.61
92,71.14,71.0
93,66.13,70.78
94,70.35,70.8
95,66.12,70.62
96,65.51,70.81
97,69.58,70.62
98,71.26,70.76
99,66.68,70.59
100,71.86,70.79
101,70.42,70.73
102,72.22,70.73
103,69.85,70.64
104,67.19,70.2
105,67.63,70.25
106,71.21,70.34
107,66.94,69.95
108,66.63,70.28
109,69.43,70.7
110,65.93,70.34
111,68.63,70.27
112,70.53,70.55
113,70.69,70.79
114,65.17,70.48
115,70.89,69.97
116,71.07,69.57
117,71.04,70.1
118,69.09,70.45
119,69.63,71.21
120,66.69,71.08
121,70.65,71.01
122,66.5,70.67
123,70.18,69.81
124,66.2,69.48
125,64.61,69.72
126,72.17,70.1
127,70.35,70.12
128,70.72,69.96
129,69.87,70.15
130,74.52,69.57
131,68.9,69.79
132,68.87,69.99
133,67.58,70.42
134,65.05,70.31
135,69.22,69.79
136,70.81,69.75
137,65.92,70.0
138,69.42,69.65
139,69.82,69.01
140,68.67,69.16
141,69.48,69.33
142,69.91,69.64
143,69.64,69.67
144,69.56,70.12
145,69.35,70.14
146,69.4,70.12
147,69.03,69.94
148,68.75,69.48
149,68.81,69.38
150,69.92,69.46
151,68.15,69.03
152,72.03,69.4
153,71.01,69.79
154,70.85,69.96
155,71.26,70.35
156,67.85,69.81
157,66.12,69.91
158,65.87,69.62
159,69.75,69.57
