,real,pred
0,70.37,68.37
1,70.93,68.4
2,70.58,68.64
3,70.41,68.7
4,70.43,68.53
5,68.91,68.49
6,69.1,68.4
7,68.12,68.73
8,67.5,68.8
9,69.42,68.75
10,69.54,69.24
11,66.56,69.47
12,66.44,69.18
13,74.56,69.11
14,73.74,69.24
15,72.19,69.53
16,74.42,69.39
17,73.11,69.05
18,73.3,69.05
19,73.63,69.01
20,67.15,68.74
21,68.82,68.49
22,68.56,68.84
23,71.96,69.21
24,68.18,69.09
25,72.67,69.07
26,68.43,69.24
27,70.34,69.12
28,66.68,69.3
29,68.21,69.42
30,70.98,69.54
31,71.39,69.08
32,71.0,68.99
33,68.02,68.95
34,73.62,69.44
35,70.34,69.09
36,69.14,68.99
37,69.58,69.28
38,66.75,69.57
39,70.25,69.81
40,65.99,69.54
41,67.38,69.74
42,69.22,69.36
43,70.26,69.03
44,66.02,69.12
45,68.78,69.12
46,69.55,69.04
47,65.92,68.76
48,70.97,69.3
49,70.88,69.1
50,69.68,69.09
51,68.87,69.45
52,68.27,69.69
53,65.36,69.0
54,67.17,68.53
55,65.78,68.32
56,71.31,68.32
57,65.38,68.35
58,65.7,68.37
59,68.7,68.72
60,70.44,68.68
61,65.48,68.53
62,69.07,68.74
63,70.97,69.18
64,66.48,68.61
65,70.33,68.63
66,66.72,69.04
67,67.66,69.41
68,67.66,68.83
69,68.09,68.52
70,71.48,68.71
71,67.64,69.07
72,72.45,69.32
73,71.74,69.51
74,73.24,69.39
75,72.59,68.95
76,71.31,68.62
77,70.66,69.45
78,71.52,69.28
79,69.75,68.78
80,71.46,69.28
81,71.39,68.88
82,71.0,68.61
83,66.38,68.7
84,71.19,69.14
85,66.95,69.05
86,66.6,69.09
87,71.02,69.89
88,66.74,69.59
89,71.14,69.73
90,67.45,69.57
91,70.31,69.64
92,71.14,69.44
93,66.13,69.25
94,70.35,69.26
95,66.12,69.59
96,65.51,69.99
97,69.58,69.46
98,71.26,69.79
99,66.68,69.99
100,71.86,70.14
101,70.42,69.68
102,72.22,70.26
103,69.85,70.14
104,67.19,69.29
105,67.63,69.52
106,71.21,69.46
107,66.94,69.34
108,66.63,69.31
109,69.43,69.86
110,65.93,69.62
111,68.63,69.18
112,70.53,68.75
113,70.69,68.5
114,65.17,68.41
115,70.89,68.6
116,71.07,68.77
117,71.04,68.98
118,69.09,69.33
119,69.63,69.75
120,66.69,69.83
121,70.65,69.82
122,66.5,69.26
123,70.18,68.44
124,66.2,68.37
125,64.61,68.36
126,72.17,68.34
127,70.35,68.51
128,70.72,68.43
129,69.87,68.91
130,74.52,69.01
131,68.9,69.04
132,68.87,68.71
133,67.58,68.72
134,65.05,69.14
135,69.22,68.53
136,70.81,68.37
137,65.92,68.51
138,69.42,68.48
139,69.82,68.35
140,68.67,68.32
141,69.48,68.52
142,69.91,68.97
143,69.64,68.97
144,69.56,69.04
145,69.35,68.83
146,69.4,69.25
147,69.03,69.35
148,68.75,69.2
149,68.81,69.62
150,69.92,69.67
151,68.15,68.51
152,72.03,68.37
153,71.01,69.04
154,70.85,69.3
155,71.26,68.92
156,67.85,68.83
157,66.12,68.89
158,65.87,69.25
159,69.75,69.0
