,real,pred
0,66.65,69.78
1,72.34,69.94
2,70.95,69.75
3,68.97,69.7
4,70.92,69.76
5,69.46,69.83
6,69.79,70.21
7,71.54,69.98
8,71.1,70.04
9,69.71,69.97
10,69.23,70.0
11,67.09,70.01
12,71.03,70.19
13,68.71,70.28
14,70.72,70.25
15,70.16,69.99
16,71.55,70.21
17,70.2,70.02
18,68.51,70.27
19,70.65,70.57
20,70.37,70.46
21,70.93,70.41
22,70.58,70.68
23,70.41,70.24
24,70.43,70.19
25,68.91,70.13
26,69.1,69.97
27,68.12,70.12
28,67.5,70.26
29,69.42,70.35
30,69.54,70.5
31,66.56,70.42
32,66.44,70.16
33,74.56,70.42
34,73.74,70.37
35,72.19,70.32
36,74.42,70.44
37,73.11,70.47
38,73.3,70.49
39,73.63,70.66
40,67.15,70.67
41,68.82,70.64
42,68.56,70.32
43,71.96,70.03
44,68.18,69.95
45,72.67,70.08
46,68.43,70.31
47,70.34,70.32
48,66.68,70.09
49,68.21,70.04
50,70.98,69.73
51,71.39,69.66
52,71.0,69.61
53,68.02,69.77
54,73.62,69.43
55,70.34,69.51
56,69.14,69.48
57,69.58,69.95
58,66.75,70.19
59,70.25,70.0
60,65.99,69.79
61,67.38,69.4
62,69.22,69.21
63,70.26,69.1
64,66.02,69.15
65,68.78,69.17
66,69.55,69.76
67,65.92,69.7
68,70.97,70.05
69,70.88,69.63
70,69.68,69.56
71,68.87,69.6
72,68.27,69.63
73,65.36,69.61
74,67.17,69.58
75,65.78,69.35
76,71.31,69.13
77,65.38,69.41
78,65.7,69.14
79,68.7,69.2
80,70.44,69.6
81,65.48,69.45
82,69.07,69.47
83,70.97,69.37
84,66.48,69.36
85,70.33,69.11
86,66.72,69.55
87,67.66,69.29
88,67.66,69.57
89,68.09,69.39
90,71.48,69.76
91,67.64,69.91
92,72.45,69.91
93,71.74,70.25
94,73.24,70.3
95,72.59,70.1
96,71.31,70.3
97,70.66,70.38
98,71.52,70.16
99,69.75,70.39
100,71.46,70.55
101,71.39,70.38
102,71.0,70.03
103,66.38,70.34
104,71.19,70.11
105,66.95,70.24
106,66.6,70.13
107,71.02,70.05
108,66.74,69.84
109,71.14,69.76
110,67.45,69.89
111,70.31,70.04
112,71.14,69.48
113,66.13,69.86
114,70.35,69.96
115,66.12,69.77
116,65.51,70.16
117,69.58,69.87
118,71.26,70.0
119,66.68,69.91
120,71.86,70.2
121,70.42,69.81
122,72.22,69.97
123,69.85,69.84
124,67.19,69.88
125,67.63,69.95
126,71.21,70.05
127,66.94,70.23
128,66.63,70.06
129,69.43,69.53
130,65.93,69.6
131,68.63,69.59
132,70.53,69.48
133,70.69,69.66
134,65.17,69.63
135,70.89,69.69
136,71.07,69.6
137,71.04,69.61
138,69.09,69.37
139,69.63,69.15
140,66.69,69.45
141,70.65,69.63
142,66.5,69.78
143,70.18,69.59
144,66.2,69.85
145,64.61,69.75
146,72.17,69.54
147,70.35,69.83
148,70.72,69.47
149,69.87,69.68
150,74.52,69.69
151,68.9,69.71
152,68.87,69.52
153,67.58,69.66
154,65.05,69.78
155,69.22,69.57
156,70.81,69.77
157,65.92,69.65
158,69.42,69.78
159,69.82,69.74
160,68.67,69.47
161,69.48,69.45
162,69.91,69.17
163,69.64,69.34
164,69.56,69.1
165,69.35,68.93
166,69.4,68.98
167,69.03,69.0
168,68.75,69.32
169,68.81,69.49
170,69.92,69.72
171,68.15,69.49
172,72.03,69.52
173,71.01,68.93
174,70.85,69.07
175,71.26,69.1
176,67.85,69.16
177,66.12,69.03
178,65.87,69.19
179,69.75,69.23
