,real,pred
0,70.37,69.36
1,70.93,69.2
2,70.58,69.22
3,70.41,69.22
4,70.43,69.26
5,68.91,69.59
6,69.1,69.71
7,68.12,69.4
8,67.5,69.2
9,69.42,69.16
10,69.54,69.44
11,66.56,69.48
12,66.44,69.52
13,74.56,69.17
14,73.74,69.37
15,72.19,69.27
16,74.42,69.27
17,73.11,69.66
18,73.3,69.84
19,73.63,69.65
20,67.15,69.24
21,68.82,69.19
22,68.56,69.3
23,71.96,69.4
24,68.18,69.1
25,72.67,69.0
26,68.43,69.14
27,70.34,69.25
28,66.68,69.41
29,68.21,69.17
30,70.98,69.07
31,71.39,69.5
32,71.0,69.13
33,68.02,69.02
34,73.62,69.1
35,70.34,69.19
36,69.14,69.27
37,69.58,69.44
38,66.75,68.99
39,70.25,69.05
40,65.99,68.7
41,67.38,69.07
42,69.22,69.03
43,70.26,69.35
44,66.02,69.61
45,68.78,69.2
46,69.55,69.28
47,65.92,68.67
48,70.97,68.52
49,70.88,68.28
50,69.68,68.81
51,68.87,69.43
52,68.27,68.92
53,65.36,68.5
54,67.17,69.25
55,65.78,69.52
56,71.31,68.12
57,65.38,68.17
58,65.7,68.51
59,68.7,69.26
60,70.44,68.26
61,65.48,68.18
62,69.07,68.71
63,70.97,69.05
64,66.48,68.77
65,70.33,68.59
66,66.72,68.75
67,67.66,69.27
68,67.66,68.61
69,68.09,68.36
70,71.48,68.43
71,67.64,68.99
72,72.45,69.06
73,71.74,69.39
74,73.24,69.55
75,72.59,68.96
76,71.31,68.71
77,70.66,69.06
78,71.52,69.03
79,69.75,69.43
80,71.46,69.43
81,71.39,69.17
82,71.0,68.71
83,66.38,68.56
84,71.19,68.42
85,66.95,68.47
86,66.6,68.82
87,71.02,69.36
88,66.74,69.34
89,71.14,69.45
90,67.45,69.41
91,70.31,69.37
92,71.14,69.27
93,66.13,69.16
94,70.35,69.03
95,66.12,69.37
96,65.51,69.78
97,69.58,69.58
98,71.26,69.36
99,66.68,69.32
100,71.86,69.33
101,70.42,69.13
102,72.22,69.18
103,69.85,69.63
104,67.19,69.12
105,67.63,68.95
106,71.21,68.73
107,66.94,69.08
108,66.63,68.85
109,69.43,69.47
110,65.93,69.0
111,68.63,69.67
112,70.53,69.52
113,70.69,69.33
114,65.17,69.92
115,70.89,70.06
116,71.07,70.05
117,71.04,69.02
118,69.09,68.77
119,69.63,68.74
120,66.69,68.86
121,70.65,69.25
122,66.5,68.64
123,70.18,68.4
124,66.2,68.4
125,64.61,68.55
126,72.17,68.59
127,70.35,69.02
128,70.72,68.8
129,69.87,68.68
130,74.52,68.81
131,68.9,68.68
132,68.87,68.77
133,67.58,69.02
134,65.05,68.87
135,69.22,68.83
136,70.81,68.54
137,65.92,68.64
138,69.42,68.64
139,69.82,68.65
140,68.67,68.62
141,69.48,68.72
142,69.91,68.63
143,69.64,68.78
144,69.56,68.94
145,69.35,68.59
146,69.4,68.98
147,69.03,68.93
148,68.75,68.85
149,68.81,69.11
150,69.92,69.07
151,68.15,68.98
152,72.03,69.08
153,71.01,69.26
154,70.85,69.31
155,71.26,69.01
156,67.85,68.69
157,66.12,68.38
158,65.87,68.52
159,69.75,68.69
