,real,pred
0,66.65,69.05
1,72.34,69.04
2,70.95,68.94
3,68.97,68.93
4,70.92,68.96
5,69.46,68.99
6,69.79,69.15
7,71.54,68.97
8,71.1,68.73
9,69.71,68.67
10,69.23,68.53
11,67.09,68.66
12,71.03,68.91
13,68.71,69.06
14,70.72,69.34
15,70.16,69.26
16,71.55,69.29
17,70.2,69.35
18,68.51,69.36
19,70.65,69.43
20,70.37,69.21
21,70.93,69.05
22,70.58,68.88
23,70.41,69.08
24,70.43,69.29
25,68.91,69.43
26,69.1,69.61
27,68.12,69.59
28,67.5,69.59
29,69.42,69.55
30,69.54,69.44
31,66.56,69.17
32,66.44,69.06
33,74.56,69.13
34,73.74,69.49
35,72.19,69.68
36,74.42,69.96
37,73.11,69.74
38,73.3,69.71
39,73.63,69.54
40,67.15,69.52
41,68.82,69.48
42,68.56,69.48
43,71.96,69.46
44,68.18,69.32
45,72.67,69.41
46,68.43,69.48
47,70.34,69.51
48,66.68,69.49
49,68.21,69.44
50,70.98,69.31
51,71.39,69.26
52,71.0,69.21
53,68.02,69.19
54,73.62,69.04
55,70.34,69.06
56,69.14,68.97
57,69.58,68.98
58,66.75,68.74
59,70.25,68.67
60,65.99,68.66
61,67.38,68.77
62,69.22,68.73
63,70.26,68.63
64,66.02,68.49
65,68.78,68.54
66,69.55,68.4
67,65.92,68.53
68,70.97,68.54
69,70.88,68.47
70,69.68,68.51
71,68.87,68.44
72,68.27,68.45
73,65.36,68.43
74,67.17,68.57
75,65.78,68.44
76,71.31,68.55
77,65.38,68.66
78,65.7,68.56
79,68.7,68.52
80,70.44,68.46
81,65.48,68.44
82,69.07,68.58
83,70.97,68.58
84,66.48,68.44
85,70.33,68.57
86,66.72,68.54
87,67.66,68.47
88,67.66,68.55
89,68.09,68.73
90,71.48,68.84
91,67.64,68.98
92,72.45,68.9
93,71.74,69.09
94,73.24,69.2
95,72.59,69.22
96,71.31,69.45
97,70.66,69.48
98,71.52,69.47
99,69.75,69.36
100,71.46,69.53
101,71.39,69.48
102,71.0,69.39
103,66.38,69.19
104,71.19,69.17
105,66.95,68.99
106,66.6,68.95
107,71.02,69.04
108,66.74,69.08
109,71.14,69.14
110,67.45,69.22
111,70.31,69.22
112,71.14,68.97
113,66.13,69.01
114,70.35,69.28
115,66.12,69.05
116,65.51,68.97
117,69.58,68.96
118,71.26,68.85
119,66.68,68.82
120,71.86,68.91
121,70.42,68.94
122,72.22,69.01
123,69.85,69.01
124,67.19,69.09
125,67.63,68.99
126,71.21,69.04
127,66.94,68.94
128,66.63,68.75
129,69.43,68.72
130,65.93,68.68
131,68.63,68.7
132,70.53,68.6
133,70.69,68.5
134,65.17,68.48
135,70.89,68.56
136,71.07,68.61
137,71.04,68.72
138,69.09,68.8
139,69.63,68.81
140,66.69,68.81
141,70.65,68.69
142,66.5,68.34
143,70.18,68.31
144,66.2,68.26
145,64.61,68.36
146,72.17,68.51
147,70.35,68.64
148,70.72,68.81
149,69.87,68.95
150,74.52,69.06
151,68.9,68.89
152,68.87,68.81
153,67.58,68.77
154,65.05,68.72
155,69.22,68.71
156,70.81,68.7
157,65.92,68.56
158,69.42,68.6
159,69.82,68.59
160,68.67,68.58
161,69.48,68.58
162,69.91,68.38
163,69.64,68.33
164,69.56,68.49
165,69.35,68.56
166,69.4,68.66
167,69.03,68.48
168,68.75,68.6
169,68.81,68.45
170,69.92,68.2
171,68.15,68.35
172,72.03,68.37
173,71.01,68.42
174,70.85,68.53
175,71.26,68.63
176,67.85,68.48
177,66.12,68.73
178,65.87,68.67
179,69.75,68.61
